belief,policy,budget,room_change_cost,day_index,n,task_accuracy,belief_accuracy,senses_per_question,cost_per_question
PeriodicPersistence,NeverSense,90,2,8,900,0.565556,0.558844,0.0,0.0
PeriodicPersistence,NeverSense,90,2,9,900,0.584444,0.570519,0.0,0.0
PeriodicPersistence,NeverSense,90,2,10,900,0.568889,0.561919,0.0,0.0
PeriodicPersistence,NeverSense,90,2,11,900,0.578889,0.558479,0.0,0.0
PeriodicPersistence,NeverSense,90,2,12,900,0.676667,0.66983,0.0,0.0
PeriodicPersistence,NeverSense,90,2,13,900,0.707778,0.704071,0.0,0.0
PeriodicPersistence,NeverSense,90,2,14,900,0.544444,0.545062,0.0,0.0
PeriodicPersistence,NeverSense,90,2,15,900,0.522222,0.535126,0.0,0.0
PeriodicPersistence,NeverSense,90,2,16,900,0.525556,0.523638,0.0,0.0
PeriodicPersistence,NeverSense,90,2,17,900,0.551111,0.551097,0.0,0.0
PeriodicPersistence,NeverSense,90,2,18,900,0.543333,0.531577,0.0,0.0
PeriodicPersistence,NeverSense,90,2,19,900,0.652222,0.650798,0.0,0.0
PeriodicPersistence,NeverSense,90,2,20,900,0.715556,0.698637,0.0,0.0
PeriodicPersistence,NeverSense,90,2,21,900,0.563333,0.546581,0.0,0.0
PeriodicPersistence,NeverSense,90,2,22,900,0.555556,0.548022,0.0,0.0
PeriodicPersistence,NeverSense,90,2,23,900,0.554444,0.548483,0.0,0.0
PeriodicPersistence,NeverSense,90,2,24,900,0.524444,0.542739,0.0,0.0
PeriodicPersistence,NeverSense,90,2,25,900,0.522222,0.513827,0.0,0.0
PeriodicPersistence,NeverSense,90,2,26,900,0.617778,0.635525,0.0,0.0
PeriodicPersistence,NeverSense,90,2,27,900,0.673333,0.700832,0.0,0.0
PeriodicPersistence,ResolvableMassSense_best,24,0,3,900,0.693333,0.650511,0.213333,0.213333
PeriodicPersistence,ResolvableMassSense_best,24,0,4,900,0.632222,0.588454,0.207778,0.207778
PeriodicPersistence,ResolvableMassSense_best,24,0,5,900,0.75,0.708079,0.185556,0.185556
PeriodicPersistence,ResolvableMassSense_best,24,0,6,900,0.797778,0.766216,0.165556,0.165556
PeriodicPersistence,ResolvableMassSense_best,24,0,7,900,0.646667,0.601079,0.23,0.23
PeriodicPersistence,ResolvableMassSense_best,24,0,8,900,0.668889,0.631768,0.247778,0.247778
PeriodicPersistence,ResolvableMassSense_best,24,0,9,900,0.665556,0.626536,0.204444,0.204444
PeriodicPersistence,ResolvableMassSense_best,24,0,10,900,0.681111,0.639788,0.225556,0.225556
PeriodicPersistence,ResolvableMassSense_best,24,0,11,900,0.68,0.624504,0.222222,0.222222
PeriodicPersistence,ResolvableMassSense_best,24,0,12,900,0.774444,0.746671,0.162222,0.162222
PeriodicPersistence,ResolvableMassSense_best,24,0,13,900,0.794444,0.784768,0.188889,0.188889
PeriodicPersistence,ResolvableMassSense_best,24,0,14,900,0.638889,0.614364,0.186667,0.186667
PeriodicPersistence,ResolvableMassSense_best,24,0,15,900,0.628889,0.613014,0.21,0.21
PeriodicPersistence,ResolvableMassSense_best,24,0,16,900,0.623333,0.592854,0.234444,0.234444
PeriodicPersistence,ResolvableMassSense_best,24,0,17,900,0.656667,0.623137,0.222222,0.222222
PeriodicPersistence,ResolvableMassSense_best,24,0,18,900,0.621111,0.592813,0.226667,0.226667
PeriodicPersistence,ResolvableMassSense_best,24,0,19,900,0.756667,0.73074,0.182222,0.182222
PeriodicPersistence,ResolvableMassSense_best,24,0,20,900,0.815556,0.766,0.184444,0.184444
PeriodicPersistence,ResolvableMassSense_best,24,0,21,900,0.645556,0.597839,0.22,0.22
PeriodicPersistence,ResolvableMassSense_best,24,0,22,900,0.648889,0.616182,0.203333,0.203333
PeriodicPersistence,ResolvableMassSense_best,24,0,23,900,0.64,0.61022,0.221111,0.221111
PeriodicPersistence,ResolvableMassSense_best,24,0,24,900,0.634444,0.621474,0.22,0.22
PeriodicPersistence,ResolvableMassSense_best,24,0,25,900,0.642222,0.590644,0.236667,0.236667
PeriodicPersistence,ResolvableMassSense_best,24,0,26,900,0.746667,0.722188,0.181111,0.181111
PeriodicPersistence,ResolvableMassSense_best,24,0,27,900,0.777778,0.770365,0.161111,0.161111
PeriodicPersistence,ResolvableMassSense_best,24,0.25,3,900,0.682222,0.645808,0.196667,0.231389
PeriodicPersistence,ResolvableMassSense_best,24,0.25,4,900,0.627778,0.586459,0.19,0.222778
PeriodicPersistence,ResolvableMassSense_best,24,0.25,5,900,0.751111,0.709597,0.165556,0.195556
PeriodicPersistence,ResolvableMassSense_best,24,0.25,6,900,0.794444,0.764654,0.173333,0.204444
PeriodicPersistence,ResolvableMassSense_best,24,0.25,7,900,0.641111,0.601963,0.204444,0.239444
PeriodicPersistence,ResolvableMassSense_best,24,0.25,8,900,0.65,0.616211,0.215556,0.250833
PeriodicPersistence,ResolvableMassSense_best,24,0.25,9,900,0.657778,0.61692,0.193333,0.226111
PeriodicPersistence,ResolvableMassSense_best,24,0.25,10,900,0.664444,0.631005,0.205556,0.243056
PeriodicPersistence,ResolvableMassSense_best,24,0.25,11,900,0.662222,0.615943,0.203333,0.236667
PeriodicPersistence,ResolvableMassSense_best,24,0.25,12,900,0.784444,0.755148,0.15,0.18
PeriodicPersistence,ResolvableMassSense_best,24,0.25,13,900,0.778889,0.773434,0.174444,0.209167
PeriodicPersistence,ResolvableMassSense_best,24,0.25,14,900,0.627778,0.607612,0.172222,0.203333
PeriodicPersistence,ResolvableMassSense_best,24,0.25,15,900,0.634444,0.614907,0.203333,0.237778
PeriodicPersistence,ResolvableMassSense_best,24,0.25,16,900,0.612222,0.586091,0.195556,0.230278
PeriodicPersistence,ResolvableMassSense_best,24,0.25,17,900,0.636667,0.601844,0.195556,0.231111
PeriodicPersistence,ResolvableMassSense_best,24,0.25,18,900,0.618889,0.589016,0.194444,0.232222
PeriodicPersistence,ResolvableMassSense_best,24,0.25,19,900,0.75,0.724715,0.182222,0.212222
PeriodicPersistence,ResolvableMassSense_best,24,0.25,20,900,0.805556,0.754669,0.156667,0.186389
PeriodicPersistence,ResolvableMassSense_best,24,0.25,21,900,0.621111,0.583278,0.204444,0.240556
PeriodicPersistence,ResolvableMassSense_best,24,0.25,22,900,0.654444,0.617384,0.207778,0.243611
PeriodicPersistence,ResolvableMassSense_best,24,0.25,23,900,0.618889,0.60483,0.205556,0.241944
PeriodicPersistence,ResolvableMassSense_best,24,0.25,24,900,0.64,0.611549,0.198889,0.233611
PeriodicPersistence,ResolvableMassSense_best,24,0.25,25,900,0.628889,0.582,0.223333,0.261667
PeriodicPersistence,ResolvableMassSense_best,24,0.25,26,900,0.737778,0.718006,0.17,0.201667
PeriodicPersistence,ResolvableMassSense_best,24,0.25,27,900,0.79,0.769214,0.177778,0.209444
PeriodicPersistence,ResolvableMassSense_best,24,0.5,3,900,0.671111,0.640456,0.183333,0.247222
PeriodicPersistence,ResolvableMassSense_best,24,0.5,4,900,0.617778,0.580032,0.174444,0.234444
PeriodicPersistence,ResolvableMassSense_best,24,0.5,5,900,0.735556,0.69834,0.163333,0.220556
PeriodicPersistence,ResolvableMassSense_best,24,0.5,6,900,0.788889,0.759225,0.167778,0.227778
PeriodicPersistence,ResolvableMassSense_best,24,0.5,7,900,0.636667,0.599456,0.183333,0.249444
PeriodicPersistence,ResolvableMassSense_best,24,0.5,8,900,0.626667,0.60437,0.193333,0.257222
PeriodicPersistence,ResolvableMassSense_best,24,0.5,9,900,0.651111,0.617331,0.176667,0.236111
PeriodicPersistence,ResolvableMassSense_best,24,0.5,10,900,0.643333,0.617423,0.18,0.245556
PeriodicPersistence,ResolvableMassSense_best,24,0.5,11,900,0.636667,0.606473,0.195556,0.261111
PeriodicPersistence,ResolvableMassSense_best,24,0.5,12,900,0.772222,0.745147,0.164444,0.224444
PeriodicPersistence,ResolvableMassSense_best,24,0.5,13,900,0.778889,0.768753,0.157778,0.218889
PeriodicPersistence,ResolvableMassSense_best,24,0.5,14,900,0.621111,0.60398,0.176667,0.241111
PeriodicPersistence,ResolvableMassSense_best,24,0.5,15,900,0.623333,0.607958,0.186667,0.253333
PeriodicPersistence,ResolvableMassSense_best,24,0.5,16,900,0.605556,0.577007,0.193333,0.262222
PeriodicPersistence,ResolvableMassSense_best,24,0.5,17,900,0.652222,0.612648,0.188889,0.253889
PeriodicPersistence,ResolvableMassSense_best,24,0.5,18,900,0.592222,0.570718,0.186667,0.253333
PeriodicPersistence,ResolvableMassSense_best,24,0.5,19,900,0.735556,0.720554,0.175556,0.238333
PeriodicPersistence,ResolvableMassSense_best,24,0.5,20,900,0.814444,0.762595,0.165556,0.226667
PeriodicPersistence,ResolvableMassSense_best,24,0.5,21,900,0.617778,0.581977,0.194444,0.262778
PeriodicPersistence,ResolvableMassSense_best,24,0.5,22,900,0.658889,0.614608,0.191111,0.255556
PeriodicPersistence,ResolvableMassSense_best,24,0.5,23,900,0.617778,0.603438,0.187778,0.252778
PeriodicPersistence,ResolvableMassSense_best,24,0.5,24,900,0.617778,0.603085,0.182222,0.242778
PeriodicPersistence,ResolvableMassSense_best,24,0.5,25,900,0.622222,0.578659,0.185556,0.252222
PeriodicPersistence,ResolvableMassSense_best,24,0.5,26,900,0.746667,0.707276,0.163333,0.222222
PeriodicPersistence,ResolvableMassSense_best,24,0.5,27,900,0.765556,0.76336,0.145556,0.200556
PeriodicPersistence,ResolvableMassSense_best,24,1,3,900,0.663333,0.636597,0.153333,0.26
PeriodicPersistence,ResolvableMassSense_best,24,1,4,900,0.61,0.570309,0.155556,0.261111
PeriodicPersistence,ResolvableMassSense_best,24,1,5,900,0.721111,0.685741,0.134444,0.23
PeriodicPersistence,ResolvableMassSense_best,24,1,6,900,0.777778,0.749676,0.14,0.241111
PeriodicPersistence,ResolvableMassSense_best,24,1,7,900,0.624444,0.590915,0.157778,0.265556
PeriodicPersistence,ResolvableMassSense_best,24,1,8,900,0.634444,0.600156,0.158889,0.264444
PeriodicPersistence,ResolvableMassSense_best,24,1,9,900,0.641111,0.609932,0.145556,0.247778
PeriodicPersistence,ResolvableMassSense_best,24,1,10,900,0.635556,0.612076,0.152222,0.261111
PeriodicPersistence,ResolvableMassSense_best,24,1,11,900,0.626667,0.594495,0.156667,0.265556
PeriodicPersistence,ResolvableMassSense_best,24,1,12,900,0.757778,0.731442,0.143333,0.25
PeriodicPersistence,ResolvableMassSense_best,24,1,13,900,0.774444,0.765007,0.141111,0.246667
PeriodicPersistence,ResolvableMassSense_best,24,1,14,900,0.604444,0.591506,0.148889,0.256667
PeriodicPersistence,ResolvableMassSense_best,24,1,15,900,0.601111,0.596594,0.154444,0.26
PeriodicPersistence,ResolvableMassSense_best,24,1,16,900,0.59,0.566764,0.155556,0.263333
PeriodicPersistence,ResolvableMassSense_best,24,1,17,900,0.617778,0.586616,0.156667,0.261111
PeriodicPersistence,ResolvableMassSense_best,24,1,18,900,0.6,0.569093,0.155556,0.261111
PeriodicPersistence,ResolvableMassSense_best,24,1,19,900,0.737778,0.712279,0.143333,0.244444
PeriodicPersistence,ResolvableMassSense_best,24,1,20,900,0.795556,0.749105,0.133333,0.236667
PeriodicPersistence,ResolvableMassSense_best,24,1,21,900,0.612222,0.581022,0.157778,0.262222
PeriodicPersistence,ResolvableMassSense_best,24,1,22,900,0.646667,0.606652,0.155556,0.264444
PeriodicPersistence,ResolvableMassSense_best,24,1,23,900,0.611111,0.589219,0.153333,0.26
PeriodicPersistence,ResolvableMassSense_best,24,1,24,900,0.617778,0.600784,0.15,0.251111
PeriodicPersistence,ResolvableMassSense_best,24,1,25,900,0.584444,0.56195,0.155556,0.262222
PeriodicPersistence,ResolvableMassSense_best,24,1,26,900,0.722222,0.700432,0.16,0.257778
PeriodicPersistence,ResolvableMassSense_best,24,1,27,900,0.758889,0.752269,0.131111,0.236667
PeriodicPersistence,ResolvableMassSense_best,24,2,3,900,0.65,0.629291,0.11,0.258889
PeriodicPersistence,ResolvableMassSense_best,24,2,4,900,0.594444,0.555962,0.114444,0.258889
PeriodicPersistence,ResolvableMassSense_best,24,2,5,900,0.685556,0.665,0.107778,0.252222
PeriodicPersistence,ResolvableMassSense_best,24,2,6,900,0.763333,0.736809,0.107778,0.25
PeriodicPersistence,ResolvableMassSense_best,24,2,7,900,0.592222,0.572452,0.114444,0.263333
PeriodicPersistence,ResolvableMassSense_best,24,2,8,900,0.612222,0.591582,0.117778,0.264444
PeriodicPersistence,ResolvableMassSense_best,24,2,9,900,0.63,0.604824,0.122222,0.26
PeriodicPersistence,ResolvableMassSense_best,24,2,10,900,0.624444,0.60059,0.117778,0.262222
PeriodicPersistence,ResolvableMassSense_best,24,2,11,900,0.61,0.589451,0.113333,0.262222
PeriodicPersistence,ResolvableMassSense_best,24,2,12,900,0.754444,0.729582,0.107778,0.254444
PeriodicPersistence,ResolvableMassSense_best,24,2,13,900,0.768889,0.756411,0.105556,0.258889
PeriodicPersistence,ResolvableMassSense_best,24,2,14,900,0.603333,0.588408,0.11,0.263333
PeriodicPersistence,ResolvableMassSense_best,24,2,15,900,0.597778,0.583611,0.117778,0.264444
PeriodicPersistence,ResolvableMassSense_best,24,2,16,900,0.587778,0.561979,0.107778,0.258889
PeriodicPersistence,ResolvableMassSense_best,24,2,17,900,0.597778,0.573024,0.108889,0.26
PeriodicPersistence,ResolvableMassSense_best,24,2,18,900,0.586667,0.568602,0.113333,0.26
PeriodicPersistence,ResolvableMassSense_best,24,2,19,900,0.721111,0.70123,0.112222,0.254444
PeriodicPersistence,ResolvableMassSense_best,24,2,20,900,0.781111,0.743732,0.104444,0.251111
PeriodicPersistence,ResolvableMassSense_best,24,2,21,900,0.596667,0.57239,0.112222,0.263333
PeriodicPersistence,ResolvableMassSense_best,24,2,22,900,0.615556,0.584778,0.116667,0.261111
PeriodicPersistence,ResolvableMassSense_best,24,2,23,900,0.583333,0.575372,0.111111,0.262222
PeriodicPersistence,ResolvableMassSense_best,24,2,24,900,0.592222,0.582539,0.117778,0.262222
PeriodicPersistence,ResolvableMassSense_best,24,2,25,900,0.574444,0.555195,0.11,0.261111
PeriodicPersistence,ResolvableMassSense_best,24,2,26,900,0.674444,0.681447,0.116667,0.261111
PeriodicPersistence,ResolvableMassSense_best,24,2,27,900,0.744444,0.735424,0.103333,0.254444
PeriodicPersistence,ResolvableMassSense_best,90,0,3,900,0.821111,0.689601,0.948889,0.948889
PeriodicPersistence,ResolvableMassSense_best,90,0,4,900,0.831111,0.635255,0.955556,0.955556
PeriodicPersistence,ResolvableMassSense_best,90,0,5,900,0.87,0.80294,0.972222,0.972222
PeriodicPersistence,ResolvableMassSense_best,90,0,6,900,0.927778,0.84872,0.911111,0.911111
PeriodicPersistence,ResolvableMassSense_best,90,0,7,900,0.84,0.670781,0.998889,0.998889
PeriodicPersistence,ResolvableMassSense_best,90,0,8,900,0.832222,0.688047,0.98,0.98
PeriodicPersistence,ResolvableMassSense_best,90,0,9,900,0.841111,0.691665,0.964444,0.964444
PeriodicPersistence,ResolvableMassSense_best,90,0,10,900,0.831111,0.690613,0.995556,0.995556
PeriodicPersistence,ResolvableMassSense_best,90,0,11,900,0.844444,0.689529,0.922222,0.922222
PeriodicPersistence,ResolvableMassSense_best,90,0,12,900,0.898889,0.84623,0.88,0.88
PeriodicPersistence,ResolvableMassSense_best,90,0,13,900,0.933333,0.86939,0.916667,0.916667
PeriodicPersistence,ResolvableMassSense_best,90,0,14,900,0.838889,0.666587,0.997778,0.997778
PeriodicPersistence,ResolvableMassSense_best,90,0,15,900,0.817778,0.678501,0.971111,0.971111
PeriodicPersistence,ResolvableMassSense_best,90,0,16,900,0.818889,0.653843,1.0,1.0
PeriodicPersistence,ResolvableMassSense_best,90,0,17,900,0.823333,0.676194,1.0,1.0
PeriodicPersistence,ResolvableMassSense_best,90,0,18,900,0.81,0.638996,0.981111,0.981111
PeriodicPersistence,ResolvableMassSense_best,90,0,19,900,0.905556,0.817959,0.946667,0.946667
PeriodicPersistence,ResolvableMassSense_best,90,0,20,900,0.921111,0.862912,0.86,0.86
PeriodicPersistence,ResolvableMassSense_best,90,0,21,900,0.832222,0.65858,0.996667,0.996667
PeriodicPersistence,ResolvableMassSense_best,90,0,22,900,0.845556,0.691092,0.97,0.97
PeriodicPersistence,ResolvableMassSense_best,90,0,23,900,0.812222,0.662152,1.0,1.0
PeriodicPersistence,ResolvableMassSense_best,90,0,24,900,0.811111,0.676428,0.988889,0.988889
PeriodicPersistence,ResolvableMassSense_best,90,0,25,900,0.818889,0.649206,1.0,1.0
PeriodicPersistence,ResolvableMassSense_best,90,0,26,900,0.883333,0.801964,0.957778,0.957778
PeriodicPersistence,ResolvableMassSense_best,90,0,27,900,0.913333,0.84551,0.952222,0.952222
PeriodicPersistence,ResolvableMassSense_best,90,0.25,3,900,0.804444,0.687271,0.833333,0.968611
PeriodicPersistence,ResolvableMassSense_best,90,0.25,4,900,0.81,0.626687,0.818889,0.96
PeriodicPersistence,ResolvableMassSense_best,90,0.25,5,900,0.813333,0.766265,0.842222,0.996389
PeriodicPersistence,ResolvableMassSense_best,90,0.25,6,900,0.911111,0.840294,0.818889,0.968611
PeriodicPersistence,ResolvableMassSense_best,90,0.25,7,900,0.784444,0.650267,0.835556,0.996111
PeriodicPersistence,ResolvableMassSense_best,90,0.25,8,900,0.791111,0.669539,0.853333,0.996944
PeriodicPersistence,ResolvableMassSense_best,90,0.25,9,900,0.806667,0.682138,0.826667,0.974167
PeriodicPersistence,ResolvableMassSense_best,90,0.25,10,900,0.791111,0.67706,0.841111,0.997222
PeriodicPersistence,ResolvableMassSense_best,90,0.25,11,900,0.804444,0.679993,0.817778,0.966111
PeriodicPersistence,ResolvableMassSense_best,90,0.25,12,900,0.888889,0.833271,0.782222,0.925833
PeriodicPersistence,ResolvableMassSense_best,90,0.25,13,900,0.901111,0.853651,0.796667,0.945833
PeriodicPersistence,ResolvableMassSense_best,90,0.25,14,900,0.802222,0.647617,0.838889,0.994444
PeriodicPersistence,ResolvableMassSense_best,90,0.25,15,900,0.76,0.666288,0.846667,0.994444
PeriodicPersistence,ResolvableMassSense_best,90,0.25,16,900,0.758889,0.632111,0.843333,0.996389
PeriodicPersistence,ResolvableMassSense_best,90,0.25,17,900,0.771111,0.644877,0.845556,0.996389
PeriodicPersistence,ResolvableMassSense_best,90,0.25,18,900,0.761111,0.629669,0.834444,0.996667
PeriodicPersistence,ResolvableMassSense_best,90,0.25,19,900,0.895556,0.807963,0.834444,0.986389
PeriodicPersistence,ResolvableMassSense_best,90,0.25,20,900,0.908889,0.851766,0.766667,0.903333
PeriodicPersistence,ResolvableMassSense_best,90,0.25,21,900,0.788889,0.644641,0.841111,0.995556
PeriodicPersistence,ResolvableMassSense_best,90,0.25,22,900,0.815556,0.677249,0.835556,0.98
PeriodicPersistence,ResolvableMassSense_best,90,0.25,23,900,0.765556,0.645811,0.843333,0.9975
PeriodicPersistence,ResolvableMassSense_best,90,0.25,24,900,0.762222,0.656431,0.84,0.994167
PeriodicPersistence,ResolvableMassSense_best,90,0.25,25,900,0.775556,0.634747,0.842222,0.995556
PeriodicPersistence,ResolvableMassSense_best,90,0.25,26,900,0.85,0.782864,0.84,0.988611
PeriodicPersistence,ResolvableMassSense_best,90,0.25,27,900,0.878889,0.830885,0.784444,0.934444
PeriodicPersistence,ResolvableMassSense_best,90,0.5,3,900,0.78,0.678276,0.746667,0.982778
PeriodicPersistence,ResolvableMassSense_best,90,0.5,4,900,0.758889,0.612534,0.72,0.977222
PeriodicPersistence,ResolvableMassSense_best,90,0.5,5,900,0.818889,0.771337,0.734444,0.985556
PeriodicPersistence,ResolvableMassSense_best,90,0.5,6,900,0.885556,0.830632,0.724444,0.995556
PeriodicPersistence,ResolvableMassSense_best,90,0.5,7,900,0.757778,0.638537,0.732222,0.996667
PeriodicPersistence,ResolvableMassSense_best,90,0.5,8,900,0.765556,0.665798,0.744444,0.998333
PeriodicPersistence,ResolvableMassSense_best,90,0.5,9,900,0.793333,0.680813,0.733333,0.997778
PeriodicPersistence,ResolvableMassSense_best,90,0.5,10,900,0.762222,0.664552,0.735556,0.997778
PeriodicPersistence,ResolvableMassSense_best,90,0.5,11,900,0.774444,0.666734,0.715556,0.988333
PeriodicPersistence,ResolvableMassSense_best,90,0.5,12,900,0.868889,0.820217,0.717778,0.976111
PeriodicPersistence,ResolvableMassSense_best,90,0.5,13,900,0.884444,0.842328,0.721111,0.974444
PeriodicPersistence,ResolvableMassSense_best,90,0.5,14,900,0.767778,0.635454,0.735556,0.997222
PeriodicPersistence,ResolvableMassSense_best,90,0.5,15,900,0.743333,0.651958,0.744444,0.998889
PeriodicPersistence,ResolvableMassSense_best,90,0.5,16,900,0.733333,0.610266,0.726667,0.997222
PeriodicPersistence,ResolvableMassSense_best,90,0.5,17,900,0.744444,0.636534,0.734444,0.997778
PeriodicPersistence,ResolvableMassSense_best,90,0.5,18,900,0.727778,0.618161,0.727778,0.997222
PeriodicPersistence,ResolvableMassSense_best,90,0.5,19,900,0.834444,0.776522,0.734444,0.997222
PeriodicPersistence,ResolvableMassSense_best,90,0.5,20,900,0.888889,0.8363,0.716667,0.977778
PeriodicPersistence,ResolvableMassSense_best,90,0.5,21,900,0.737778,0.615285,0.733333,0.997778
PeriodicPersistence,ResolvableMassSense_best,90,0.5,22,900,0.776667,0.656676,0.746667,0.993333
PeriodicPersistence,ResolvableMassSense_best,90,0.5,23,900,0.75,0.636201,0.737778,0.998333
PeriodicPersistence,ResolvableMassSense_best,90,0.5,24,900,0.738889,0.649169,0.733333,0.998333
PeriodicPersistence,ResolvableMassSense_best,90,0.5,25,900,0.733333,0.610476,0.745556,0.998889
PeriodicPersistence,ResolvableMassSense_best,90,0.5,26,900,0.85,0.771475,0.743333,0.993333
PeriodicPersistence,ResolvableMassSense_best,90,0.5,27,900,0.873333,0.81973,0.706667,0.968889
PeriodicPersistence,ResolvableMassSense_best,90,1,3,900,0.74,0.663101,0.617778,1.0
PeriodicPersistence,ResolvableMassSense_best,90,1,4,900,0.711111,0.601485,0.588889,0.982222
PeriodicPersistence,ResolvableMassSense_best,90,1,5,900,0.8,0.751726,0.592222,0.998889
PeriodicPersistence,ResolvableMassSense_best,90,1,6,900,0.837778,0.798842,0.581111,0.997778
PeriodicPersistence,ResolvableMassSense_best,90,1,7,900,0.707778,0.621301,0.596667,1.0
PeriodicPersistence,ResolvableMassSense_best,90,1,8,900,0.695556,0.637279,0.6,1.0
PeriodicPersistence,ResolvableMassSense_best,90,1,9,900,0.74,0.656834,0.592222,1.0
PeriodicPersistence,ResolvableMassSense_best,90,1,10,900,0.703333,0.638052,0.593333,1.0
PeriodicPersistence,ResolvableMassSense_best,90,1,11,900,0.745556,0.653599,0.583333,0.996667
PeriodicPersistence,ResolvableMassSense_best,90,1,12,900,0.845556,0.801378,0.595556,1.0
PeriodicPersistence,ResolvableMassSense_best,90,1,13,900,0.848889,0.8235,0.573333,0.995556
PeriodicPersistence,ResolvableMassSense_best,90,1,14,900,0.721111,0.624647,0.594444,1.0
PeriodicPersistence,ResolvableMassSense_best,90,1,15,900,0.69,0.627851,0.602222,1.0
PeriodicPersistence,ResolvableMassSense_best,90,1,16,900,0.695556,0.609645,0.593333,1.0
PeriodicPersistence,ResolvableMassSense_best,90,1,17,900,0.695556,0.615254,0.591111,1.0
PeriodicPersistence,ResolvableMassSense_best,90,1,18,900,0.706667,0.613708,0.586667,1.0
PeriodicPersistence,ResolvableMassSense_best,90,1,19,900,0.823333,0.764691,0.595556,0.998889
PeriodicPersistence,ResolvableMassSense_best,90,1,20,900,0.855556,0.807851,0.581111,1.0
PeriodicPersistence,ResolvableMassSense_best,90,1,21,900,0.677778,0.606568,0.586667,1.0
