agent,belief,policy,budget_per_day,stratum_type,stratum,n_questions,task_accuracy,belief_accuracy,attention_gap,mean_budget_per_question,mean_budget_per_day
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,object_class,umbrella,96,0.6354166666666666,0.6354166666666666,0.0,0.010416666666666666,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,object_class,wallet,94,0.30851063829787234,0.30851063829787234,0.0,0.0425531914893617,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,object_class,water_bottle,97,0.27835051546391754,0.27835051546391754,0.0,0.05154639175257732,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,day_index,3,90,0.6666666666666666,0.7019607843137254,-0.03529411764705881,0.044444444444444446,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,day_index,4,90,0.5444444444444444,0.5424836601307189,0.0019607843137254832,0.044444444444444446,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,day_index,5,90,0.45555555555555555,0.4594771241830065,-0.0039215686274509665,0.03333333333333333,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,day_index,6,90,0.6111111111111112,0.6392156862745098,-0.028104575163398593,0.03333333333333333,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,day_index,7,90,0.7777777777777778,0.7751633986928105,0.002614379084967311,0.03333333333333333,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,day_index,8,90,0.5333333333333333,0.5045751633986928,0.02875816993464053,0.03333333333333333,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,day_index,9,90,0.45555555555555555,0.5215686274509804,-0.06601307189542488,0.03333333333333333,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,day_index,10,90,0.4888888888888889,0.5470588235294118,-0.05816993464052295,0.03333333333333333,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,day_index,11,90,0.5777777777777777,0.5882352941176471,-0.010457516339869355,0.044444444444444446,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,day_index,12,90,0.6333333333333333,0.6568627450980392,-0.02352941176470591,0.022222222222222223,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,day_index,13,90,0.7777777777777778,0.7130718954248366,0.06470588235294117,0.044444444444444446,3.2777777777777777
