belief,policy,budget,day_index,n,task_accuracy,belief_accuracy,senses_per_question
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,9,900,0.7,0.653965,1.091111
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,10,900,0.731111,0.661382,1.077778
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,11,900,0.724444,0.662654,1.095556
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,12,900,0.854444,0.790742,0.954444
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,13,900,0.865556,0.807411,0.983333
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,14,900,0.664444,0.626842,1.287778
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,15,900,0.694444,0.640864,1.278889
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,16,900,0.683333,0.6319,1.357778
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,17,900,0.701111,0.65105,1.311111
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,18,900,0.673333,0.630889,1.47
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,19,900,0.811111,0.766777,1.091111
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,20,900,0.872222,0.797301,0.997778
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,21,900,0.693333,0.634542,1.5
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,22,900,0.706667,0.665996,1.45
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,23,900,0.706667,0.653029,1.49
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,24,900,0.724444,0.674312,1.481111
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,25,900,0.688889,0.642648,1.551111
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,26,900,0.855556,0.775861,1.155556
PerpetuaStar,VoIThresholdSense_lambda0.02,soft,27,900,0.845556,0.79492,1.17
PerpetuaStar,VoIThresholdSense_lambda0.05,24,3,900,0.66,0.642818,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,4,900,0.601111,0.567398,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,5,900,0.724444,0.690198,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,6,900,0.735556,0.708349,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,7,900,0.573333,0.544475,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,8,900,0.576667,0.559111,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,9,900,0.572222,0.557142,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,10,900,0.586667,0.568041,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,11,900,0.593333,0.557252,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,12,900,0.718889,0.692181,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,13,900,0.701111,0.693457,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,14,900,0.545556,0.535873,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,15,900,0.54,0.538524,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,16,900,0.524444,0.523716,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,17,900,0.547778,0.526307,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,18,900,0.524444,0.523022,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,19,900,0.682222,0.655317,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,20,900,0.743333,0.693759,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,21,900,0.546667,0.525859,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,22,900,0.583333,0.540735,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,23,900,0.54,0.535898,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,24,900,0.553333,0.540259,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,25,900,0.547778,0.517772,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,26,900,0.634444,0.619751,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,24,27,900,0.704444,0.676241,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.05,90,3,900,0.746667,0.700415,0.524444
PerpetuaStar,VoIThresholdSense_lambda0.05,90,4,900,0.702222,0.654465,0.627778
PerpetuaStar,VoIThresholdSense_lambda0.05,90,5,900,0.807778,0.750935,0.652222
PerpetuaStar,VoIThresholdSense_lambda0.05,90,6,900,0.851111,0.791618,0.652222
PerpetuaStar,VoIThresholdSense_lambda0.05,90,7,900,0.674444,0.619522,0.84
PerpetuaStar,VoIThresholdSense_lambda0.05,90,8,900,0.686667,0.639341,0.797778
PerpetuaStar,VoIThresholdSense_lambda0.05,90,9,900,0.672222,0.637822,0.833333
PerpetuaStar,VoIThresholdSense_lambda0.05,90,10,900,0.691111,0.633158,0.851111
PerpetuaStar,VoIThresholdSense_lambda0.05,90,11,900,0.725556,0.650222,0.825556
PerpetuaStar,VoIThresholdSense_lambda0.05,90,12,900,0.854444,0.781808,0.707778
PerpetuaStar,VoIThresholdSense_lambda0.05,90,13,900,0.847778,0.787189,0.772222
PerpetuaStar,VoIThresholdSense_lambda0.05,90,14,900,0.638889,0.610429,0.927778
PerpetuaStar,VoIThresholdSense_lambda0.05,90,15,900,0.646667,0.615532,0.938889
PerpetuaStar,VoIThresholdSense_lambda0.05,90,16,900,0.63,0.599775,0.952222
PerpetuaStar,VoIThresholdSense_lambda0.05,90,17,900,0.652222,0.621898,0.936667
PerpetuaStar,VoIThresholdSense_lambda0.05,90,18,900,0.624444,0.595258,0.96
PerpetuaStar,VoIThresholdSense_lambda0.05,90,19,900,0.794444,0.734269,0.843333
PerpetuaStar,VoIThresholdSense_lambda0.05,90,20,900,0.857778,0.78986,0.746667
PerpetuaStar,VoIThresholdSense_lambda0.05,90,21,900,0.662222,0.605057,0.996667
PerpetuaStar,VoIThresholdSense_lambda0.05,90,22,900,0.658889,0.625646,0.961111
PerpetuaStar,VoIThresholdSense_lambda0.05,90,23,900,0.644444,0.601935,0.974444
PerpetuaStar,VoIThresholdSense_lambda0.05,90,24,900,0.648889,0.622704,0.972222
PerpetuaStar,VoIThresholdSense_lambda0.05,90,25,900,0.636667,0.588368,0.97
PerpetuaStar,VoIThresholdSense_lambda0.05,90,26,900,0.79,0.742087,0.911111
PerpetuaStar,VoIThresholdSense_lambda0.05,90,27,900,0.822222,0.773243,0.848889
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,3,900,0.746667,0.700415,0.524444
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,4,900,0.702222,0.654465,0.627778
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,5,900,0.807778,0.750935,0.652222
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,6,900,0.851111,0.791618,0.652222
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,7,900,0.674444,0.619665,0.844444
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,8,900,0.686667,0.640742,0.816667
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,9,900,0.675556,0.639073,0.858889
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,10,900,0.692222,0.637038,0.887778
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,11,900,0.724444,0.651155,0.848889
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,12,900,0.854444,0.782644,0.698889
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,13,900,0.845556,0.785599,0.766667
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,14,900,0.651111,0.619367,1.002222
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,15,900,0.657778,0.62224,0.988889
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,16,900,0.66,0.620958,1.064444
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,17,900,0.683333,0.637628,1.011111
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,18,900,0.665556,0.617889,1.135556
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,19,900,0.801111,0.751482,0.862222
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,20,900,0.855556,0.782712,0.731111
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,21,900,0.68,0.620377,1.206667
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,22,900,0.691111,0.649543,1.187778
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,23,900,0.684444,0.642015,1.214444
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,24,900,0.692222,0.663438,1.178889
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,25,900,0.682222,0.632749,1.273333
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,26,900,0.826667,0.757769,0.967778
PerpetuaStar,VoIThresholdSense_lambda0.05,soft,27,900,0.838889,0.776597,0.891111
PerpetuaStar,VoIThresholdSense_lambda0.1,24,3,900,0.681111,0.65589,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,4,900,0.626667,0.58024,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,5,900,0.732222,0.697555,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,6,900,0.751111,0.721175,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,7,900,0.564444,0.544339,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,8,900,0.593333,0.570668,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,9,900,0.584444,0.564664,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,10,900,0.561111,0.540047,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,11,900,0.601111,0.572685,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,12,900,0.733333,0.716662,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,13,900,0.698889,0.694141,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,14,900,0.543333,0.54098,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,15,900,0.537778,0.539475,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,16,900,0.523333,0.522038,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,17,900,0.564444,0.543489,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,18,900,0.51,0.514319,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,19,900,0.685556,0.646653,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,20,900,0.737778,0.686002,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,21,900,0.557778,0.530096,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,22,900,0.557778,0.532201,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,23,900,0.543333,0.538892,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,24,900,0.566667,0.547827,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,25,900,0.54,0.52304,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,26,900,0.623333,0.608942,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,24,27,900,0.708889,0.684031,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.1,90,3,900,0.738889,0.692085,0.392222
PerpetuaStar,VoIThresholdSense_lambda0.1,90,4,900,0.695556,0.645201,0.482222
PerpetuaStar,VoIThresholdSense_lambda0.1,90,5,900,0.791111,0.735501,0.487778
PerpetuaStar,VoIThresholdSense_lambda0.1,90,6,900,0.828889,0.777511,0.477778
PerpetuaStar,VoIThresholdSense_lambda0.1,90,7,900,0.676667,0.608406,0.613333
PerpetuaStar,VoIThresholdSense_lambda0.1,90,8,900,0.663333,0.62517,0.577778
PerpetuaStar,VoIThresholdSense_lambda0.1,90,9,900,0.654444,0.620927,0.644444
PerpetuaStar,VoIThresholdSense_lambda0.1,90,10,900,0.681111,0.627122,0.6
PerpetuaStar,VoIThresholdSense_lambda0.1,90,11,900,0.687778,0.624552,0.595556
PerpetuaStar,VoIThresholdSense_lambda0.1,90,12,900,0.827778,0.764882,0.511111
PerpetuaStar,VoIThresholdSense_lambda0.1,90,13,900,0.821111,0.77375,0.525556
PerpetuaStar,VoIThresholdSense_lambda0.1,90,14,900,0.625556,0.597585,0.703333
PerpetuaStar,VoIThresholdSense_lambda0.1,90,15,900,0.64,0.599851,0.693333
PerpetuaStar,VoIThresholdSense_lambda0.1,90,16,900,0.626667,0.585295,0.762222
PerpetuaStar,VoIThresholdSense_lambda0.1,90,17,900,0.656667,0.619223,0.722222
PerpetuaStar,VoIThresholdSense_lambda0.1,90,18,900,0.626667,0.595519,0.84
PerpetuaStar,VoIThresholdSense_lambda0.1,90,19,900,0.778889,0.723241,0.597778
PerpetuaStar,VoIThresholdSense_lambda0.1,90,20,900,0.845556,0.771968,0.528889
PerpetuaStar,VoIThresholdSense_lambda0.1,90,21,900,0.645556,0.605872,0.874444
PerpetuaStar,VoIThresholdSense_lambda0.1,90,22,900,0.667778,0.621153,0.825556
PerpetuaStar,VoIThresholdSense_lambda0.1,90,23,900,0.655556,0.618589,0.831111
PerpetuaStar,VoIThresholdSense_lambda0.1,90,24,900,0.676667,0.637185,0.772222
PerpetuaStar,VoIThresholdSense_lambda0.1,90,25,900,0.646667,0.59947,0.845556
PerpetuaStar,VoIThresholdSense_lambda0.1,90,26,900,0.8,0.726322,0.674444
PerpetuaStar,VoIThresholdSense_lambda0.1,90,27,900,0.801111,0.766541,0.65
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,3,900,0.738889,0.692085,0.392222
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,4,900,0.695556,0.645201,0.482222
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,5,900,0.791111,0.735501,0.487778
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,6,900,0.828889,0.777511,0.477778
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,7,900,0.676667,0.608406,0.613333
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,8,900,0.663333,0.62517,0.577778
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,9,900,0.654444,0.620927,0.644444
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,10,900,0.681111,0.627122,0.6
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,11,900,0.687778,0.624552,0.595556
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,12,900,0.827778,0.764882,0.511111
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,13,900,0.821111,0.77375,0.525556
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,14,900,0.625556,0.597585,0.703333
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,15,900,0.64,0.599851,0.693333
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,16,900,0.63,0.58654,0.768889
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,17,900,0.661111,0.622645,0.72
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,18,900,0.626667,0.595314,0.852222
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,19,900,0.778889,0.725456,0.603333
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,20,900,0.845556,0.770126,0.531111
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,21,900,0.653333,0.610303,0.892222
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,22,900,0.676667,0.627567,0.852222
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,23,900,0.666667,0.623691,0.854444
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,24,900,0.683333,0.639374,0.783333
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,25,900,0.658889,0.61023,0.886667
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,26,900,0.79,0.72911,0.673333
PerpetuaStar,VoIThresholdSense_lambda0.1,soft,27,900,0.804444,0.768293,0.625556
PerpetuaStar,VoIThresholdSense_lambda0.2,24,3,900,0.702222,0.668198,0.23
PerpetuaStar,VoIThresholdSense_lambda0.2,24,4,900,0.647778,0.605594,0.263333
PerpetuaStar,VoIThresholdSense_lambda0.2,24,5,900,0.748889,0.699858,0.253333
PerpetuaStar,VoIThresholdSense_lambda0.2,24,6,900,0.77,0.732656,0.26
PerpetuaStar,VoIThresholdSense_lambda0.2,24,7,900,0.577778,0.555782,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.2,24,8,900,0.614444,0.579266,0.261111
PerpetuaStar,VoIThresholdSense_lambda0.2,24,9,900,0.603333,0.572974,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.2,24,10,900,0.613333,0.572724,0.258889
PerpetuaStar,VoIThresholdSense_lambda0.2,24,11,900,0.59,0.555344,0.257778
PerpetuaStar,VoIThresholdSense_lambda0.2,24,12,900,0.755556,0.697367,0.26
PerpetuaStar,VoIThresholdSense_lambda0.2,24,13,900,0.753333,0.722297,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.2,24,14,900,0.577778,0.549575,0.264444
PerpetuaStar,VoIThresholdSense_lambda0.2,24,15,900,0.546667,0.542819,0.258889
PerpetuaStar,VoIThresholdSense_lambda0.2,24,16,900,0.545556,0.537948,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.2,24,17,900,0.576667,0.554201,0.265556
PerpetuaStar,VoIThresholdSense_lambda0.2,24,18,900,0.536667,0.517531,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.2,24,19,900,0.671111,0.647672,0.262222
PerpetuaStar,VoIThresholdSense_lambda0.2,24,20,900,0.737778,0.692928,0.26
PerpetuaStar,VoIThresholdSense_lambda0.2,24,21,900,0.572222,0.544054,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.2,24,22,900,0.59,0.558454,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.2,24,23,900,0.543333,0.540104,0.266667
PerpetuaStar,VoIThresholdSense_lambda0.2,24,24,900,0.562222,0.553281,0.257778
PerpetuaStar,VoIThresholdSense_lambda0.2,24,25,900,0.548889,0.532942,0.262222
PerpetuaStar,VoIThresholdSense_lambda0.2,24,26,900,0.667778,0.646114,0.263333
PerpetuaStar,VoIThresholdSense_lambda0.2,24,27,900,0.721111,0.697533,0.255556
PerpetuaStar,VoIThresholdSense_lambda0.2,90,3,900,0.706667,0.673299,0.24
PerpetuaStar,VoIThresholdSense_lambda0.2,90,4,900,0.661111,0.619322,0.305556
PerpetuaStar,VoIThresholdSense_lambda0.2,90,5,900,0.76,0.710592,0.31
PerpetuaStar,VoIThresholdSense_lambda0.2,90,6,900,0.8,0.747563,0.307778
PerpetuaStar,VoIThresholdSense_lambda0.2,90,7,900,0.63,0.588729,0.36
PerpetuaStar,VoIThresholdSense_lambda0.2,90,8,900,0.647778,0.600437,0.335556
PerpetuaStar,VoIThresholdSense_lambda0.2,90,9,900,0.63,0.598625,0.371111
PerpetuaStar,VoIThresholdSense_lambda0.2,90,10,900,0.642222,0.598761,0.36
PerpetuaStar,VoIThresholdSense_lambda0.2,90,11,900,0.647778,0.597392,0.345556
PerpetuaStar,VoIThresholdSense_lambda0.2,90,12,900,0.793333,0.723707,0.305556
PerpetuaStar,VoIThresholdSense_lambda0.2,90,13,900,0.766667,0.735357,0.292222
PerpetuaStar,VoIThresholdSense_lambda0.2,90,14,900,0.611111,0.576412,0.362222
PerpetuaStar,VoIThresholdSense_lambda0.2,90,15,900,0.593333,0.571573,0.352222
PerpetuaStar,VoIThresholdSense_lambda0.2,90,16,900,0.591111,0.560814,0.374444
PerpetuaStar,VoIThresholdSense_lambda0.2,90,17,900,0.642222,0.591539,0.417778
PerpetuaStar,VoIThresholdSense_lambda0.2,90,18,900,0.605556,0.570262,0.368889
PerpetuaStar,VoIThresholdSense_lambda0.2,90,19,900,0.74,0.694678,0.331111
PerpetuaStar,VoIThresholdSense_lambda0.2,90,20,900,0.774444,0.725682,0.297778
PerpetuaStar,VoIThresholdSense_lambda0.2,90,21,900,0.612222,0.576078,0.365556
PerpetuaStar,VoIThresholdSense_lambda0.2,90,22,900,0.614444,0.581802,0.343333
PerpetuaStar,VoIThresholdSense_lambda0.2,90,23,900,0.607778,0.578841,0.4
PerpetuaStar,VoIThresholdSense_lambda0.2,90,24,900,0.608889,0.593208,0.354444
PerpetuaStar,VoIThresholdSense_lambda0.2,90,25,900,0.603333,0.563086,0.386667
PerpetuaStar,VoIThresholdSense_lambda0.2,90,26,900,0.708889,0.671849,0.323333
PerpetuaStar,VoIThresholdSense_lambda0.2,90,27,900,0.734444,0.714232,0.314444
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,3,900,0.706667,0.673299,0.24
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,4,900,0.661111,0.619322,0.305556
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,5,900,0.76,0.710592,0.31
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,6,900,0.8,0.747563,0.307778
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,7,900,0.63,0.588729,0.36
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,8,900,0.647778,0.600437,0.335556
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,9,900,0.63,0.598625,0.371111
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,10,900,0.642222,0.598761,0.36
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,11,900,0.647778,0.597392,0.345556
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,12,900,0.793333,0.723707,0.305556
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,13,900,0.766667,0.735357,0.292222
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,14,900,0.611111,0.576412,0.362222
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,15,900,0.593333,0.571573,0.352222
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,16,900,0.591111,0.560814,0.374444
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,17,900,0.642222,0.591539,0.417778
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,18,900,0.605556,0.570262,0.368889
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,19,900,0.74,0.694678,0.331111
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,20,900,0.774444,0.725682,0.297778
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,21,900,0.612222,0.576078,0.365556
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,22,900,0.614444,0.581802,0.343333
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,23,900,0.607778,0.578841,0.4
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,24,900,0.608889,0.593208,0.354444
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,25,900,0.603333,0.563086,0.386667
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,26,900,0.708889,0.671849,0.323333
PerpetuaStar,VoIThresholdSense_lambda0.2,soft,27,900,0.734444,0.714232,0.314444
PerpetuaStar,VoIThresholdSense_lambda0.3,24,3,900,0.671111,0.643896,0.15
PerpetuaStar,VoIThresholdSense_lambda0.3,24,4,900,0.623333,0.583092,0.181111
PerpetuaStar,VoIThresholdSense_lambda0.3,24,5,900,0.73,0.692459,0.161111
PerpetuaStar,VoIThresholdSense_lambda0.3,24,6,900,0.757778,0.717837,0.165556
PerpetuaStar,VoIThresholdSense_lambda0.3,24,7,900,0.608889,0.560051,0.206667
PerpetuaStar,VoIThresholdSense_lambda0.3,24,8,900,0.614444,0.579578,0.187778
PerpetuaStar,VoIThresholdSense_lambda0.3,24,9,900,0.613333,0.589225,0.174444
PerpetuaStar,VoIThresholdSense_lambda0.3,24,10,900,0.613333,0.578807,0.184444
PerpetuaStar,VoIThresholdSense_lambda0.3,24,11,900,0.597778,0.572112,0.175556
PerpetuaStar,VoIThresholdSense_lambda0.3,24,12,900,0.705556,0.664279,0.15
PerpetuaStar,VoIThresholdSense_lambda0.3,24,13,900,0.71,0.681988,0.156667
PerpetuaStar,VoIThresholdSense_lambda0.3,24,14,900,0.552222,0.542311,0.141111
PerpetuaStar,VoIThresholdSense_lambda0.3,24,15,900,0.55,0.534015,0.178889
PerpetuaStar,VoIThresholdSense_lambda0.3,24,16,900,0.521111,0.51134,0.192222
PerpetuaStar,VoIThresholdSense_lambda0.3,24,17,900,0.575556,0.541487,0.184444
PerpetuaStar,VoIThresholdSense_lambda0.3,24,18,900,0.553333,0.534486,0.163333
PerpetuaStar,VoIThresholdSense_lambda0.3,24,19,900,0.677778,0.648579,0.133333
PerpetuaStar,VoIThresholdSense_lambda0.3,24,20,900,0.701111,0.661701,0.126667
PerpetuaStar,VoIThresholdSense_lambda0.3,24,21,900,0.568889,0.538883,0.155556
PerpetuaStar,VoIThresholdSense_lambda0.3,24,22,900,0.588889,0.545383,0.158889
PerpetuaStar,VoIThresholdSense_lambda0.3,24,23,900,0.555556,0.552803,0.157778
PerpetuaStar,VoIThresholdSense_lambda0.3,24,24,900,0.565556,0.541766,0.134444
PerpetuaStar,VoIThresholdSense_lambda0.3,24,25,900,0.558889,0.530731,0.146667
PerpetuaStar,VoIThresholdSense_lambda0.3,24,26,900,0.653333,0.637342,0.123333
PerpetuaStar,VoIThresholdSense_lambda0.3,24,27,900,0.715556,0.684038,0.13
PerpetuaStar,VoIThresholdSense_lambda0.3,90,3,900,0.671111,0.643896,0.15
PerpetuaStar,VoIThresholdSense_lambda0.3,90,4,900,0.623333,0.583092,0.181111
PerpetuaStar,VoIThresholdSense_lambda0.3,90,5,900,0.73,0.692459,0.161111
PerpetuaStar,VoIThresholdSense_lambda0.3,90,6,900,0.757778,0.717837,0.165556
PerpetuaStar,VoIThresholdSense_lambda0.3,90,7,900,0.608889,0.560051,0.206667
PerpetuaStar,VoIThresholdSense_lambda0.3,90,8,900,0.614444,0.579578,0.187778
PerpetuaStar,VoIThresholdSense_lambda0.3,90,9,900,0.613333,0.589225,0.174444
PerpetuaStar,VoIThresholdSense_lambda0.3,90,10,900,0.614444,0.578951,0.186667
PerpetuaStar,VoIThresholdSense_lambda0.3,90,11,900,0.597778,0.572379,0.175556
PerpetuaStar,VoIThresholdSense_lambda0.3,90,12,900,0.705556,0.664279,0.15
PerpetuaStar,VoIThresholdSense_lambda0.3,90,13,900,0.71,0.681988,0.156667
PerpetuaStar,VoIThresholdSense_lambda0.3,90,14,900,0.552222,0.542311,0.141111
PerpetuaStar,VoIThresholdSense_lambda0.3,90,15,900,0.55,0.534241,0.178889
PerpetuaStar,VoIThresholdSense_lambda0.3,90,16,900,0.521111,0.511319,0.192222
PerpetuaStar,VoIThresholdSense_lambda0.3,90,17,900,0.575556,0.541487,0.184444
PerpetuaStar,VoIThresholdSense_lambda0.3,90,18,900,0.553333,0.534486,0.163333
